1,0.23529411764705882,0.10653908991842048
2,0.39705882352941174,0.1835120926886299
3,0.23,0.13116967405217317
4,0.392,0.18365727471677123
5,0.40625,0.22835001535613828
6,0.36813186813186816,0.221384912124093
7,0.33488372093023255,0.1897334686004229
8,0.35344827586206895,0.1852051379662796
9,0.38257575757575757,0.1935692475368369
10,0.39372822299651566,0.22288288946138043
11,0.33881578947368424,0.1878882187585014
12,0.3241590214067278,0.17264666551028035
13,0.3595505617977528,0.18916421476559603
14,0.33157894736842103,0.1752102106228615
15,0.29055690072639223,0.1545055224772367
16,0.3062645011600928,0.15595295258983435
17,0.2571428571428571,0.1253356570451668
18,0.28781512605042014,0.142070527741516
19,0.3097165991902834,0.15419838808549438
20,0.2975517890772128,0.1646480412235247
21,0.30303030303030304,0.15770132933105735
22,0.272108843537415,0.1432949250847619
23,0.285,0.14603263686086365
24,0.2565789473684211,0.13380865380253043
