1,0.712,0.4139520382665875
2,0.7669172932330827,0.45472437888628914
3,0.7482993197278912,0.4298727456658983
4,0.6577540106951871,0.3540935488615514
5,0.6073059360730594,0.3439473608824071
6,0.5714285714285714,0.32573414790840577
7,0.5680933852140078,0.2974625913882405
8,0.5627376425855514,0.32631750365941947
9,0.5052264808362369,0.2692732495393992
10,0.5234899328859061,0.2868580289902348
11,0.49375,0.2682273033480463
12,0.5102639296187683,0.2821406162095466
13,0.5363128491620112,0.30263476255863064
14,0.5092348284960422,0.26727699838997776
15,0.48854961832061067,0.270756371390427
16,0.44987775061124696,0.2499185845201802
17,0.4441860465116279,0.24056874391486446
18,0.45434298440979953,0.24410195363957304
19,0.4511930585683297,0.24093206184552138
20,0.4106382978723404,0.21341126963370896
21,0.416015625,0.2199591430698261
22,0.45202952029520294,0.2360265419860489
23,0.4600694444444444,0.24266193491412646
24,0.4342105263157895,0.22164175524236238
