0,0.896551724137931
1,0.8392857142857143
2,0.7515923566878981
3,0.7159090909090909
4,0.6842105263157895
5,0.6713615023474179
6,0.6965811965811965
7,0.6498054474708171
8,0.6051660516605166
9,0.6089965397923875
10,0.5584415584415584
11,0.5944272445820433
12,0.5727002967359051
13,0.5767045454545454
14,0.56951871657754
15,0.5606060606060606
16,0.5462962962962963
17,0.5220264317180616
18,0.5269709543568465
19,0.531496062992126
20,0.5321969696969697
21,0.5353901996370236
22,0.5133214920071048
23,0.5231560891938251
24,0.5197368421052632
