0,0.822429906542056
1,0.712
2,0.7443609022556391
3,0.6870748299319728
4,0.6631016042780749
5,0.6210045662100456
6,0.5627705627705628
7,0.5680933852140078
8,0.5095057034220533
9,0.5087108013937283
10,0.48322147651006714
11,0.46875
12,0.4662756598240469
13,0.42178770949720673
14,0.41688654353562005
15,0.40458015267175573
16,0.3765281173594132
17,0.36046511627906974
18,0.35634743875278396
19,0.3579175704989154
20,0.3574468085106383
21,0.37109375
22,0.34317343173431736
23,0.3263888888888889
24,0.33223684210526316
