1,0.7321428571428571
2,0.7006369426751592
3,0.6704545454545454
4,0.5
5,0.4460093896713615
6,0.48717948717948717
7,0.4357976653696498
8,0.36162361623616235
9,0.4013840830449827
10,0.4025974025974026
11,0.4148606811145511
12,0.42433234421364985
13,0.4090909090909091
14,0.43315508021390375
15,0.398989898989899
16,0.40046296296296297
17,0.3788546255506608
18,0.35684647302904565
19,0.37598425196850394
20,0.3409090909090909
21,0.3339382940108893
22,0.35346358792184723
23,0.31732418524871353
24,0.3355263157894737
