0,1.0
1,1.0
2,1.0
3,0.8333333333333334
4,0.7142857142857143
5,0.7272727272727273
6,0.8823529411764706
7,0.9444444444444444
8,0.95
9,0.9259259259259259
10,0.8484848484848485
11,0.8285714285714286
12,0.825
13,0.8048780487804879
14,0.8095238095238095
15,0.8125
16,0.8
17,0.7924528301886793
18,0.8305084745762712
19,0.8135593220338984
20,0.8333333333333334
21,0.8307692307692308
22,0.8208955223880597
23,0.7941176470588235
24,0.8378378378378378
25,0.8947368421052632
26,0.8717948717948718
27,0.8192771084337349
28,0.8
29,0.7582417582417582
30,0.782608695652174
31,0.7789473684210526
32,0.7395833333333334
33,0.7010309278350515
34,0.7244897959183674
35,0.7346938775510204
36,0.7549019607843137
37,0.6699029126213593
38,0.6442307692307693
39,0.7289719626168224
40,0.7522935779816514
41,0.7545454545454545
42,0.6428571428571429
43,0.6517857142857143
44,0.6814159292035398
45,0.6260869565217392
46,0.591304347826087
47,0.6810344827586207
48,0.603448275862069
49,0.603448275862069
50,0.6410256410256411
51,0.6302521008403361
52,0.6386554621848739
