0,0.8130841121495327
1,0.65
2,0.6363636363636364
3,0.5333333333333333
4,0.4222222222222222
5,0.391304347826087
6,0.46153846153846156
7,0.5
8,0.5263157894736842
9,0.4473684210526316
10,0.4411764705882353
11,0.5384615384615384
12,0.4666666666666667
13,0.43243243243243246
14,0.47619047619047616
15,0.4857142857142857
16,0.4444444444444444
17,0.5142857142857142
18,0.5294117647058824
19,0.52
20,0.43478260869565216
21,0.5098039215686274
22,0.4090909090909091
23,0.4339622641509434
24,0.5283018867924528
