1,0.6666666666666666
2,0.9565217391304348
3,0.9
4,0.9473684210526315
5,0.8913043478260869
6,0.8867924528301887
7,0.8793103448275862
8,0.8484848484848485
9,0.7887323943661971
10,0.88
11,0.8795180722891566
12,0.8863636363636364
13,0.8144329896907216
14,0.7523809523809524
