0,0.896551724137931
1,0.8303571428571429
2,0.7388535031847133
3,0.7045454545454546
4,0.6578947368421053
5,0.6197183098591549
6,0.5769230769230769
7,0.5603112840466926
8,0.4907749077490775
9,0.4532871972318339
10,0.44805194805194803
11,0.43034055727554177
12,0.4035608308605341
13,0.38636363636363635
14,0.3716577540106952
15,0.3712121212121212
16,0.3449074074074074
17,0.30837004405286345
18,0.2883817427385892
19,0.28346456692913385
20,0.2878787878787879
21,0.27041742286751363
22,0.261101243339254
23,0.25728987993138935
24,0.2598684210526316
