1,0.8303571428571429
2,0.7515923566878981
3,0.6704545454545454
4,0.6210526315789474
5,0.5915492957746479
6,0.5128205128205128
7,0.5408560311284046
8,0.4944649446494465
9,0.5121107266435986
10,0.4577922077922078
11,0.4117647058823529
12,0.4421364985163205
13,0.4403409090909091
14,0.3983957219251337
15,0.3813131313131313
16,0.39814814814814814
17,0.3568281938325991
18,0.3381742738589212
19,0.3425196850393701
20,0.3390151515151515
21,0.3448275862068966
22,0.35346358792184723
23,0.3516295025728988
24,0.3618421052631579
