1,0.7321428571428571
2,0.7133757961783439
3,0.6875
4,0.6052631578947368
5,0.47417840375586856
6,0.49145299145299143
7,0.46303501945525294
8,0.4612546125461255
9,0.41522491349480967
10,0.36363636363636365
11,0.42105263157894735
12,0.4065281899109792
13,0.40625
14,0.40641711229946526
15,0.3181818181818182
16,0.32175925925925924
17,0.2599118942731278
18,0.3278008298755187
19,0.3562992125984252
20,0.32196969696969696
21,0.3702359346642468
22,0.35168738898756663
23,0.3018867924528302
24,0.29605263157894735
