0,0.822429906542056
1,0.55
2,0.6363636363636364
3,0.4666666666666667
4,0.4666666666666667
5,0.45652173913043476
6,0.46153846153846156
7,0.4722222222222222
8,0.5263157894736842
9,0.3684210526315789
10,0.3235294117647059
11,0.48717948717948717
12,0.3111111111111111
13,0.43243243243243246
14,0.3333333333333333
15,0.42857142857142855
16,0.4166666666666667
17,0.42857142857142855
18,0.47058823529411764
19,0.4
20,0.43478260869565216
21,0.49019607843137253
22,0.4090909090909091
23,0.4716981132075472
24,0.5283018867924528
