1,0.7232142857142857
2,0.7133757961783439
3,0.7613636363636364
4,0.7157894736842105
5,0.6854460093896714
6,0.6495726495726496
7,0.556420233463035
8,0.4981549815498155
9,0.47058823529411764
10,0.4837662337662338
11,0.43653250773993807
12,0.4035608308605341
13,0.375
14,0.35294117647058826
15,0.35353535353535354
16,0.3101851851851852
17,0.30616740088105726
18,0.3049792531120332
19,0.297244094488189
20,0.2803030303030303
21,0.26497277676951
22,0.25044404973357015
23,0.26758147512864494
24,0.2450657894736842
