0,0.896551724137931
1,0.7053571428571429
2,0.554140127388535
3,0.5056818181818182
4,0.47368421052631576
5,0.4413145539906103
6,0.41452991452991456
7,0.3735408560311284
8,0.34686346863468637
9,0.3460207612456747
10,0.35714285714285715
11,0.3281733746130031
12,0.2997032640949555
13,0.29545454545454547
14,0.29411764705882354
15,0.29292929292929293
16,0.2708333333333333
17,0.2599118942731278
18,0.24273858921161826
19,0.24803149606299213
20,0.23674242424242425
21,0.23774954627949182
22,0.22380106571936056
23,0.24013722126929674
24,0.21710526315789475
