0,1.0
1,0.8333333333333334
2,0.8695652173913043
3,0.896551724137931
4,0.8309859154929577
5,0.927710843373494
6,0.845360824742268
7,0.7589285714285714
8,0.6341463414634146
9,0.4927536231884058
10,0.35374149659863946
11,0.3248407643312102
12,0.35802469135802467
13,0.32934131736526945
14,0.34502923976608185
15,0.4090909090909091
16,0.33519553072625696
17,0.2967032967032967
18,0.2972972972972973
19,0.32105263157894737
20,0.3448275862068966
21,0.3285024154589372
22,0.32211538461538464
23,0.27358490566037735
24,0.2876712328767123
25,0.29515418502202645
26,0.29694323144104806
27,0.2777777777777778
28,0.27310924369747897
29,0.3155737704918033
30,0.24603174603174602
31,0.311284046692607
32,0.29118773946360155
33,0.26515151515151514
34,0.31970260223048325
35,0.31365313653136534
36,0.31386861313868614
37,0.2867383512544803
38,0.28222996515679444
39,0.32525951557093424
40,0.35517241379310344
41,0.3141891891891892
42,0.3223684210526316
43,0.3181818181818182
44,0.2724358974358974
45,0.29337539432176657
46,0.30625
47,0.26006191950464397
48,0.2607361963190184
49,0.29878048780487804
50,0.3083832335329341
51,0.3115727002967359
52,0.2873900293255132
53,0.30029154518950435
54,0.27793696275071633
55,0.2784090909090909
56,0.3
57,0.260989010989011
58,0.3081081081081081
59,0.29411764705882354
60,0.2710526315789474
61,0.3002610966057441
62,0.2923076923076923
63,0.29797979797979796
64,0.29584352078239606
65,0.2744630071599045
66,0.2746478873239437
67,0.26851851851851855
68,0.2648401826484018
69,0.27601809954751133
70,0.2700892857142857
71,0.27312775330396477
72,0.2754880694143167
73,0.28205128205128205
74,0.2719665271966527
75,0.26556016597510373
76,0.22474226804123712
77,0.27125506072874495
78,0.24453280318091453
79,0.22287968441814596
80,0.27079303675048355
81,0.25576923076923075
82,0.2480916030534351
83,0.2537878787878788
84,0.2504672897196262
85,0.2537037037037037
86,0.2541436464088398
87,0.2581818181818182
88,0.2702702702702703
89,0.22482014388489208
90,0.26881720430107525
91,0.25044404973357015
92,0.2202486678507993
93,0.26260869565217393
94,0.2655172413793103
95,0.24013722126929674
96,0.2504258943781942
97,0.26981450252951095
98,0.2816666666666667
99,0.2598684210526316
