0,0.6823899371069182,1.0,0.9210793183737699
1,0.6164383561643836,1.0,0.8500125482550654
2,0.6068840579710145,1.0,0.8488951527303411
3,0.6265243902439024,1.0,0.8480960875980075
4,0.6175710594315246,1.0,0.8636252061000487
5,0.6223849372384938,1.0,0.8718291612821398
6,0.6076642335766423,1.0,0.8572209995568435
7,0.6274671052631579,1.0,0.8543143764097888
0,0.720125786163522,1.0,0.9094733357816774
1,0.6598173515981736,1.0,0.9022553685257727
2,0.677536231884058,1.0,0.8983719611283707
3,0.6935975609756098,1.0,0.8987307250653386
4,0.6873385012919897,1.0,0.9017720015965381
5,0.6527196652719666,1.0,0.8911319984384447
6,0.6450729927007299,1.0,0.8908952921141923
7,0.6488486842105263,1.0,0.8955919697603476
