0,0.5416666666666666,1.0,0.8385317671875128
1,0.5581395348837209,1.0,0.8455054782392142
2,0.547244094488189,1.0,0.8546967533745882
3,0.5691823899371069,1.0,0.8166254750449362
4,0.5935672514619883,1.0,0.8467603070384399
5,0.6114130434782609,1.0,0.829505592682465
6,0.6014492753623188,1.0,0.8341858313147108
7,0.5730593607305936,1.0,0.8247337642531102
8,0.6004273504273504,1.0,0.8485865655677755
9,0.5869565217391305,1.0,0.83078202140035
10,0.590566037735849,1.0,0.8412301581401719
11,0.6213768115942029,1.0,0.8408718865036334
12,0.6379310344827587,1.0,0.8421906532512418
13,0.6103896103896104,1.0,0.846620157328396
14,0.6234375,1.0,0.8581386240290276
15,0.5960365853658537,1.0,0.8447204451001845
16,0.6598240469208211,1.0,0.8582164155948996
17,0.6200564971751412,1.0,0.8509123015839503
18,0.6253369272237197,1.0,0.8477958282922725
19,0.6175710594315246,1.0,0.8512274975636897
20,0.6282973621103117,1.0,0.8654707974648974
21,0.6109839816933639,1.0,0.8606485339571878
22,0.6169977924944813,1.0,0.8590526431961653
23,0.6276150627615062,1.0,0.85407055109834
24,0.6330645161290323,1.0,0.8630868440668331
25,0.6023166023166023,1.0,0.8453894913610185
26,0.6216981132075472,1.0,0.8551573372506881
27,0.6085766423357665,1.0,0.8484656834919332
28,0.6355475763016158,1.0,0.8529019843678007
29,0.5966898954703833,1.0,0.8540436481894124
30,0.6132879045996593,1.0,0.8553898523363488
31,0.6299342105263158,1.0,0.8573494935679176
