0,0.5625,1.0,0.8385317671875128
1,0.6022727272727273,1.0,0.890956518100658
2,0.6195652173913043,1.0,0.8636044741459735
3,0.6428571428571429,1.0,0.8523719014285831
4,0.6052631578947368,1.0,0.8446020015037717
5,0.6944444444444444,1.0,0.8769765845238192
6,0.65,1.0,0.9015812676190554
7,0.609375,1.0,0.8154648767857289
8,0.5862068965517241,1.0,0.8600078375615874
9,0.6206896551724138,1.0,0.8600078375615874
10,0.56,1.0,0.8671347112857248
11,0.5192307692307693,1.0,0.8296598862637498
12,0.609375,1.0,0.9077324383928644
13,0.5625,1.0,0.833918389107156
14,0.603448275862069,1.0,0.898187518226609
15,0.6296296296296297,1.0,0.8906458529100616
16,0.6,1.0,0.8629167656122557
17,0.5909090909090909,1.0,0.8881605313852903
18,0.5416666666666666,1.0,0.8462207306547741
19,0.625,1.0,0.8615986575892967
20,0.6568627450980392,1.0,0.9203966135154125
21,0.6428571428571429,1.0,0.8945513581632737
22,0.6176470588235294,1.0,0.9023049347689153
23,0.6097560975609756,1.0,0.9099828667247458
24,0.6481481481481481,1.0,0.9043151212963039
25,0.7083333333333334,1.0,0.9282363409722278
26,0.625,1.0,0.8923545114583419
27,0.6375,1.0,0.8892789260714373
28,0.5526315789473685,1.0,0.8640267513158002
29,0.6060606060606061,1.0,0.8993444782467612
30,0.6666666666666666,1.0,0.9552642125541161
31,0.6794871794871795,1.0,0.9526833017399304
